,program_id,project_id,major_id,program_name_th,program_type_name_th,major_name_th,project_name_th,min_score,max_score,min_score_ds,max_score_ds,est_min_score_mean,est_min_score_mean_sd,est_min_score_regression,receive_student_number,scores
2875,10100218703701A,B9003,C,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,ศิลปศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 2,53.472,56.368,53.472,56.368,53.5165,53.5165,53.5087,5.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_81 a_lv_82'}"
2876,10100218703701A,A9003,D,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,พลศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 1,42.4167,46.0092,42.4167,46.0092,43.6067,43.6067,43.4854,3.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_70 a_lv_81 a_lv_82'}"
2877,10100218703701A,B9003,D,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,พลศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 2,55.2568,57.7778,53.7153,57.7778,53.7598,53.7598,53.7544,3.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_81 a_lv_82'}"
2878,10100218703701A,A9003,E,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,สุขศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission ,34.7039,40.9547,34.7039,40.9547,35.7843,35.7843,35.4252,14.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_66 a_lv_70 a_lv_81 a_lv_82'}"
2879,10100218703701A,A9003,A,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,การประถมศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 1,47.5674,54.4411,47.2587,54.4411,48.0616,48.0616,48.1328,6.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_63 a_lv_70 a_lv_81 a_lv_82'}"
2880,10100218703701A,B9003,A,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,การประถมศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 2,51.7268,58.5602,51.7268,58.5602,54.1251,54.1251,54.2809,5.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_62 a_lv_70 a_lv_81 a_lv_82'}"
2881,10100218703701A,A9003,B,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,จิตวิทยาการศึกษาและการแนะแนว,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 1,39.9681,50.6594,39.8516,50.6594,40.932,40.932,40.7739,14.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_66 a_lv_70 a_lv_81 a_lv_82'}"
2882,10100218703701A,A9003,C,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,ศิลปศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 1,41.65,48.05,41.65,48.05,41.7898,41.7898,41.569,5.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_81 a_lv_82'}"
2883,10100218703701A,B9003,C,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,ศิลปศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 2,53.472,56.368,53.472,56.368,53.5165,53.5165,53.5087,5.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_81 a_lv_82'}"
2884,10100218703701A,A9003,D,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,พลศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 1,42.4167,46.0092,42.4167,46.0092,43.6067,43.6067,43.4854,3.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_70 a_lv_81 a_lv_82'}"
2885,10100218703701A,B9003,D,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,พลศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 2,55.2568,57.7778,53.7153,57.7778,53.7598,53.7598,53.7544,3.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_81 a_lv_82'}"
2886,10100218703701A,A9003,E,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,สุขศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission ,34.7039,40.9547,34.7039,40.9547,35.7843,35.7843,35.4252,14.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_66 a_lv_70 a_lv_81 a_lv_82'}"
2887,10100218703701A,A9003,A,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,การประถมศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 1,47.5674,54.4411,47.2587,54.4411,48.0616,48.0616,48.1328,6.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_63 a_lv_70 a_lv_81 a_lv_82'}"
2888,10100218703701A,B9003,A,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,การประถมศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 2,51.7268,58.5602,51.7268,58.5602,54.1251,54.1251,54.2809,5.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_62 a_lv_70 a_lv_81 a_lv_82'}"
2889,10100218703701A,A9003,B,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,จิตวิทยาการศึกษาและการแนะแนว,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 1,39.9681,50.6594,39.8516,50.6594,40.932,40.932,40.7739,14.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_66 a_lv_70 a_lv_81 a_lv_82'}"
2890,10100218703701A,A9003,C,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,ศิลปศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 1,41.65,48.05,41.65,48.05,41.7898,41.7898,41.569,5.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_81 a_lv_82'}"
2891,10100218703701A,B9003,C,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,ศิลปศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 2,53.472,56.368,53.472,56.368,53.5165,53.5165,53.5087,5.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_81 a_lv_82'}"
2892,10100218703701A,A9003,D,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,พลศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 1,42.4167,46.0092,42.4167,46.0092,43.6067,43.6067,43.4854,3.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_70 a_lv_81 a_lv_82'}"
2893,10100218703701A,B9003,D,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,พลศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 2,55.2568,57.7778,53.7153,57.7778,53.7598,53.7598,53.7544,3.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_81 a_lv_82'}"
2894,10100218703701A,A9003,E,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,สุขศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission ,34.7039,40.9547,34.7039,40.9547,35.7843,35.7843,35.4252,14.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_66 a_lv_70 a_lv_81 a_lv_82'}"
2895,10100218703701A,A9003,A,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,การประถมศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 1,47.5674,54.4411,47.2587,54.4411,48.0616,48.0616,48.1328,6.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_63 a_lv_70 a_lv_81 a_lv_82'}"
2896,10100218703701A,B9003,A,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,การประถมศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 2,51.7268,58.5602,51.7268,58.5602,54.1251,54.1251,54.2809,5.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_62 a_lv_70 a_lv_81 a_lv_82'}"
2897,10100218703701A,A9003,B,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,จิตวิทยาการศึกษาและการแนะแนว,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 1,39.9681,50.6594,39.8516,50.6594,40.932,40.932,40.7739,14.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_66 a_lv_70 a_lv_81 a_lv_82'}"
2898,10100218703701A,A9003,C,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,ศิลปศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 1,41.65,48.05,41.65,48.05,41.7898,41.7898,41.569,5.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_81 a_lv_82'}"
2899,10100218703701A,B9003,C,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,ศิลปศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 2,53.472,56.368,53.472,56.368,53.5165,53.5165,53.5087,5.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_81 a_lv_82'}"
2900,10100218703701A,A9003,D,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,พลศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 1,42.4167,46.0092,42.4167,46.0092,43.6067,43.6067,43.4854,3.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_70 a_lv_81 a_lv_82'}"
2901,10100218703701A,B9003,D,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,พลศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 2,55.2568,57.7778,53.7153,57.7778,53.7598,53.7598,53.7544,3.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_81 a_lv_82'}"
2902,10100218703701A,A9003,E,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,สุขศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission ,34.7039,40.9547,34.7039,40.9547,35.7843,35.7843,35.4252,14.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_66 a_lv_70 a_lv_81 a_lv_82'}"
2903,10100218703701A,A9003,A,ศษ.บ. ศึกษาศาสตรบัณฑิต,ภาษาไทย ปกติ,การประถมศึกษา,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบ 1,47.5674,54.4411,47.2587,54.4411,48.0616,48.0616,48.1328,6.0,"{'cal_type': '1', 'cal_score_sum': 100, 'cal_subject_name': 'tgat tpat5 a_lv_61 a_lv_63 a_lv_70 a_lv_81 a_lv_82'}"
